segment_id,street_name,side,latitude,longitude,regulation_type,time_restrictions,max_stay_minutes,hourly_rate,vehicle_types,seasonal
CURB_SEG_01252,Street_52,left,40.5692622892746,-73.93792513838376,parking,9am-9pm,9999,3,commercial,0
CURB_SEG_01253,Street_53,right,40.594003083873524,-73.98851298190478,no_parking,24/7,480,6,truck,0
CURB_SEG_01254,Street_54,left,40.61415552403919,-73.88357650682848,residential,none,120,5,truck,0
CURB_SEG_01255,Street_55,left,40.62096579130678,-73.85713758431486,meter,8am-6pm,480,5,truck,0
CURB_SEG_01256,Street_56,left,40.769759152617254,-74.1270900195276,residential,24/7,60,6,truck,0
CURB_SEG_01257,Street_57,left,40.63333658927101,-73.904748419693,parking,9am-9pm,480,6,motorcycle,0
CURB_SEG_01258,Street_58,left,40.6640816044145,-73.92108002405544,handicapped,9am-9pm,240,4,all,0
CURB_SEG_01259,Street_59,right,40.57239813287925,-73.92747183414886,residential,none,30,4,handicapped,0
CURB_SEG_01260,Street_60,right,40.61140534817412,-74.10072807895088,residential,24/7,9999,3,commercial,0
CURB_SEG_01261,Street_61,right,40.70253401556725,-74.01101420263376,commercial,9am-9pm,480,4,commercial,1
CURB_SEG_01262,Street_62,left,40.60199278391099,-73.96604852134782,commercial,none,120,4,all,0
CURB_SEG_01263,Street_63,left,40.742985055722166,-74.09562231754691,meter,none,120,2,commercial,0
CURB_SEG_01264,Street_64,left,40.771894518028134,-73.99369731346619,commercial,9am-9pm,30,5,passenger,1
CURB_SEG_01265,Street_65,left,40.61659596076175,-73.92599958574863,loading_zone,8am-6pm,120,6,motorcycle,0
CURB_SEG_01266,Street_66,right,40.80285363058242,-73.93073099671906,commercial,weekdays,120,0,motorcycle,0
CURB_SEG_01267,Street_67,left,40.84497407648038,-74.08513278591212,handicapped,8am-6pm,60,1,handicapped,1
CURB_SEG_01268,Street_68,right,40.58152195718545,-73.93369641697831,parking,weekdays,60,0,commercial,1
CURB_SEG_01269,Street_69,right,40.58066395383824,-73.89102087107244,no_parking,8am-6pm,480,6,handicapped,1
CURB_SEG_01270,Street_70,left,40.684706463163785,-74.155012878637,meter,none,480,6,commercial,0
CURB_SEG_01271,Street_71,left,40.80651695339795,-73.8958594732663,handicapped,weekdays,60,2,all,0
CURB_SEG_01272,Street_72,left,40.66955051151018,-74.11210537792742,parking,8am-6pm,9999,5,truck,0
CURB_SEG_01273,Street_73,left,40.73712443929526,-74.03316302906364,no_parking,weekends,480,3,handicapped,0
CURB_SEG_01274,Street_74,left,40.64095190707516,-74.04502008849562,meter,weekdays,120,6,truck,1
CURB_SEG_01275,Street_75,left,40.79118384538982,-74.15099880703558,handicapped,24/7,240,6,truck,0
CURB_SEG_01276,Street_76,right,40.56600214527549,-73.87773876957235,no_parking,weekends,9999,1,truck,1
CURB_SEG_01277,Street_77,right,40.82860709408394,-74.02591241513863,time_limited,none,120,5,commercial,0
CURB_SEG_01278,Street_78,right,40.73211667295149,-73.95655508143366,handicapped,weekends,240,0,motorcycle,0
CURB_SEG_01279,Street_79,left,40.58700358132236,-74.15592747371106,commercial,24/7,9999,3,motorcycle,0
CURB_SEG_01280,Street_80,right,40.690512998985945,-73.92797659742442,loading_zone,none,480,5,commercial,0
CURB_SEG_01281,Street_81,right,40.77404493081987,-74.04884773858285,handicapped,8am-6pm,60,0,handicapped,1
CURB_SEG_01282,Street_82,right,40.57166932372194,-74.13114825378578,no_parking,9am-9pm,480,3,motorcycle,0
CURB_SEG_01283,Street_83,left,40.57705114409341,-74.14259203668344,time_limited,8am-6pm,60,6,handicapped,0
CURB_SEG_01284,Street_84,left,40.70891876950762,-73.99295232444781,meter,9am-9pm,30,0,motorcycle,0
CURB_SEG_01285,Street_85,left,40.84015493034972,-73.98590952137128,commercial,none,120,6,truck,0
CURB_SEG_01286,Street_86,left,40.759462315282924,-73.88882278497235,parking,9am-9pm,9999,1,passenger,0
CURB_SEG_01287,Street_87,right,40.607240511592906,-73.99092416170218,no_parking,none,60,2,all,1
CURB_SEG_01288,Street_88,left,40.567424734359605,-73.90206257670727,meter,none,60,0,handicapped,0
CURB_SEG_01289,Street_89,left,40.702909592424234,-74.02375580067107,handicapped,8am-6pm,240,1,all,0
CURB_SEG_01290,Street_90,right,40.769229732838284,-74.12326658588235,meter,24/7,30,5,handicapped,0
CURB_SEG_01291,Street_91,left,40.8278652852584,-74.0147505254584,no_parking,8am-6pm,240,1,motorcycle,0
CURB_SEG_01292,Street_92,left,40.82698958329349,-74.10586889711564,meter,9am-9pm,9999,3,passenger,0
CURB_SEG_01293,Street_93,left,40.79627983938226,-74.12358671824617,meter,8am-6pm,30,1,all,0
CURB_SEG_01294,Street_94,right,40.6360835824583,-74.10708691860647,commercial,none,30,4,truck,0
CURB_SEG_01295,Street_95,left,40.72096816917662,-73.96796192151218,handicapped,weekdays,60,0,commercial,0
CURB_SEG_01296,Street_96,left,40.765857052246204,-74.14942763368137,meter,weekdays,120,1,motorcycle,0
CURB_SEG_01297,Street_97,left,40.80039548480372,-73.99983396874232,parking,24/7,30,6,handicapped,0
CURB_SEG_01298,Street_98,right,40.62908852829671,-74.0676691119223,no_parking,none,480,2,truck,0
CURB_SEG_01299,Street_99,right,40.64171808625547,-74.12696716534268,meter,weekdays,240,5,truck,0
CURB_SEG_01300,Street_0,right,40.76423584544328,-73.93448623923065,parking,weekends,120,6,motorcycle,0
CURB_SEG_01301,Street_1,left,40.78208751510334,-74.10705983531965,parking,8am-6pm,120,3,all,1
CURB_SEG_01302,Street_2,left,40.707059603348334,-74.13567790255026,time_limited,8am-6pm,9999,1,commercial,0
CURB_SEG_01303,Street_3,right,40.85164879066252,-74.12131283197155,handicapped,weekends,120,2,passenger,0
CURB_SEG_01304,Street_4,left,40.81726105931977,-73.99073240987092,no_parking,weekdays,9999,4,motorcycle,1
CURB_SEG_01305,Street_5,right,40.850591280905604,-74.15231094002063,handicapped,weekends,60,3,all,0
CURB_SEG_01306,Street_6,right,40.7110006325941,-74.05552905206154,meter,24/7,240,0,commercial,0
CURB_SEG_01307,Street_7,left,40.67086697326297,-74.00637124052201,meter,weekends,480,6,truck,0
CURB_SEG_01308,Street_8,left,40.79374061205248,-74.12585342197593,no_parking,weekdays,120,5,handicapped,0
CURB_SEG_01309,Street_9,left,40.70725686503527,-73.92605066456143,loading_zone,8am-6pm,120,6,commercial,0
CURB_SEG_01310,Street_10,right,40.80410237582001,-73.95508983118043,handicapped,weekdays,120,5,truck,0
CURB_SEG_01311,Street_11,right,40.74699845153185,-73.9578403383827,residential,weekdays,60,0,commercial,0
CURB_SEG_01312,Street_12,left,40.5962463916773,-74.02720968926762,meter,none,60,3,truck,0
CURB_SEG_01313,Street_13,right,40.786497064519544,-73.98952327648792,commercial,8am-6pm,60,0,handicapped,0
CURB_SEG_01314,Street_14,right,40.585776547284944,-73.93169941427507,meter,24/7,30,5,commercial,0
CURB_SEG_01315,Street_15,left,40.71413824987115,-74.15378020326766,handicapped,weekdays,480,1,passenger,0
CURB_SEG_01316,Street_16,right,40.581864306992834,-73.90211534437923,meter,8am-6pm,30,5,motorcycle,0
CURB_SEG_01317,Street_17,right,40.6321058749577,-74.14425474969345,meter,8am-6pm,240,6,truck,0
CURB_SEG_01318,Street_18,left,40.76316860878418,-74.06319490351632,meter,24/7,9999,0,handicapped,0
CURB_SEG_01319,Street_19,right,40.80715676905501,-73.97466416276478,meter,none,60,2,handicapped,0
CURB_SEG_01320,Street_20,left,40.7686481521607,-74.11508729191166,handicapped,9am-9pm,480,2,truck,0
CURB_SEG_01321,Street_21,left,40.68299603833356,-74.10010678853186,loading_zone,8am-6pm,240,0,handicapped,0
CURB_SEG_01322,Street_22,left,40.84185361698386,-74.15273752480253,no_parking,weekends,60,2,truck,0
CURB_SEG_01323,Street_23,right,40.85547103947862,-74.13710807514218,loading_zone,24/7,240,6,all,0
CURB_SEG_01324,Street_24,right,40.688709924109254,-74.00020504640015,handicapped,weekends,240,3,handicapped,1
CURB_SEG_01325,Street_25,left,40.70084529879007,-74.12875919232921,meter,24/7,30,0,motorcycle,0
CURB_SEG_01326,Street_26,right,40.746112040774236,-74.10964183610629,no_parking,24/7,60,3,passenger,0
CURB_SEG_01327,Street_27,left,40.84716694480993,-74.03133959394253,no_parking,8am-6pm,30,0,handicapped,0
CURB_SEG_01328,Street_28,right,40.63487054690293,-74.02419391532898,time_limited,weekdays,480,3,truck,0
CURB_SEG_01329,Street_29,left,40.686061112068764,-73.94703521403609,parking,24/7,120,3,motorcycle,0
CURB_SEG_01330,Street_30,left,40.66325809106295,-73.9053616204236,loading_zone,9am-9pm,9999,3,all,0
CURB_SEG_01331,Street_31,right,40.80183237056341,-73.92194241220687,meter,24/7,240,1,handicapped,0
CURB_SEG_01332,Street_32,right,40.85888932122013,-73.86883604413367,meter,9am-9pm,9999,3,all,0
CURB_SEG_01333,Street_33,right,40.76978233768969,-74.08533316533344,meter,weekdays,120,2,handicapped,0
CURB_SEG_01334,Street_34,right,40.809067934780906,-74.13504646168882,time_limited,8am-6pm,480,5,handicapped,0
CURB_SEG_01335,Street_35,left,40.818314498828464,-73.94312656284039,time_limited,none,120,2,motorcycle,0
CURB_SEG_01336,Street_36,left,40.81029922129301,-74.10018134927678,time_limited,24/7,9999,5,all,0
CURB_SEG_01337,Street_37,right,40.7917993048319,-73.89424528741469,time_limited,weekends,240,1,passenger,0
CURB_SEG_01338,Street_38,right,40.703087109798865,-73.86714241700618,time_limited,9am-9pm,240,0,all,0
CURB_SEG_01339,Street_39,right,40.72345823872104,-74.00013479422437,no_parking,none,120,5,all,0
CURB_SEG_01340,Street_40,right,40.85783862415431,-74.04938260794621,handicapped,none,30,2,motorcycle,1
CURB_SEG_01341,Street_41,left,40.83585861789359,-74.13204947246943,commercial,9am-9pm,480,2,truck,0
CURB_SEG_01342,Street_42,right,40.5801623124502,-74.04640851955187,loading_zone,none,120,5,handicapped,0
CURB_SEG_01343,Street_43,right,40.699827457413,-74.03227839907198,handicapped,9am-9pm,30,0,commercial,0
CURB_SEG_01344,Street_44,right,40.84459932561664,-73.97913789261072,no_parking,weekdays,30,5,commercial,0
CURB_SEG_01345,Street_45,left,40.58859373507311,-74.0030427646949,no_parking,24/7,240,5,commercial,1
CURB_SEG_01346,Street_46,left,40.66049754480713,-73.86263248543597,loading_zone,weekdays,240,5,truck,0
CURB_SEG_01347,Street_47,left,40.806846275516385,-74.08638223152813,loading_zone,9am-9pm,240,3,handicapped,0
CURB_SEG_01348,Street_48,left,40.68915457852237,-73.87598922012616,handicapped,weekdays,480,5,handicapped,0
CURB_SEG_01349,Street_49,right,40.58908904144232,-74.13517793882525,no_parking,8am-6pm,120,3,all,0
CURB_SEG_01350,Street_50,right,40.5690046087979,-73.8569109636036,handicapped,weekdays,9999,5,all,1
CURB_SEG_01351,Street_51,right,40.76312736163828,-73.9506781633406,meter,weekends,30,6,all,1
CURB_SEG_01352,Street_52,right,40.67534050693015,-74.01202222188837,time_limited,none,480,5,truck,1
CURB_SEG_01353,Street_53,left,40.85561497773067,-74.06585615413245,no_parking,weekends,30,3,commercial,0
CURB_SEG_01354,Street_54,right,40.75704578760385,-74.0199109275508,commercial,24/7,480,1,commercial,1
CURB_SEG_01355,Street_55,right,40.85221665944506,-74.1039608203415,commercial,8am-6pm,30,0,handicapped,0
CURB_SEG_01356,Street_56,right,40.76236028971099,-74.07120118902623,time_limited,weekends,240,2,commercial,0
CURB_SEG_01357,Street_57,left,40.68793203802803,-73.95926656245767,meter,weekends,9999,3,truck,0
CURB_SEG_01358,Street_58,left,40.85628980593392,-74.03462458901984,residential,none,30,6,commercial,1
CURB_SEG_01359,Street_59,right,40.822078224498824,-74.1005436606129,meter,weekdays,9999,2,truck,0
CURB_SEG_01360,Street_60,right,40.69864399383619,-74.13780784370992,meter,weekends,240,3,handicapped,0
CURB_SEG_01361,Street_61,left,40.77538684381569,-73.98686866513108,time_limited,8am-6pm,30,3,handicapped,0
CURB_SEG_01362,Street_62,left,40.85902913196776,-74.14282478909337,handicapped,weekdays,120,1,handicapped,0
CURB_SEG_01363,Street_63,left,40.67426865548524,-73.95997832825184,meter,none,120,2,all,0
CURB_SEG_01364,Street_64,right,40.851357472380215,-73.88953151871168,handicapped,none,30,2,truck,0
CURB_SEG_01365,Street_65,right,40.770944306023125,-74.13043114983567,no_parking,9am-9pm,240,6,handicapped,0
CURB_SEG_01366,Street_66,left,40.760241709754155,-73.86424249313599,residential,weekends,9999,6,commercial,1
CURB_SEG_01367,Street_67,right,40.860413372787264,-74.02639618342238,handicapped,weekdays,120,2,motorcycle,0
CURB_SEG_01368,Street_68,left,40.6843404600457,-73.87577408109904,loading_zone,weekends,120,6,truck,1
CURB_SEG_01369,Street_69,right,40.69040629489461,-74.13943733420207,handicapped,weekends,9999,2,commercial,0
CURB_SEG_01370,Street_70,left,40.6727672560808,-74.04887953637038,meter,8am-6pm,480,4,commercial,0
CURB_SEG_01371,Street_71,right,40.63488679732496,-73.90766435156871,handicapped,9am-9pm,480,4,handicapped,0
CURB_SEG_01372,Street_72,right,40.61652430406418,-74.12364748560687,handicapped,weekends,480,1,commercial,0
CURB_SEG_01373,Street_73,right,40.79885924446831,-73.95572117758466,no_parking,8am-6pm,120,5,truck,0
CURB_SEG_01374,Street_74,left,40.836796202498256,-74.10877803552505,handicapped,weekdays,9999,2,motorcycle,0
CURB_SEG_01375,Street_75,right,40.78216891912791,-74.14913234947339,meter,8am-6pm,9999,5,truck,0
CURB_SEG_01376,Street_76,left,40.60882609342326,-74.09203183611828,no_parking,weekdays,480,2,commercial,0
CURB_SEG_01377,Street_77,right,40.85544280298782,-73.93339559749778,parking,none,30,0,passenger,0
CURB_SEG_01378,Street_78,right,40.67566397107534,-73.87449616978454,commercial,24/7,30,6,handicapped,0
CURB_SEG_01379,Street_79,right,40.620446197738424,-73.93576946048813,no_parking,8am-6pm,480,2,handicapped,0
CURB_SEG_01380,Street_80,right,40.628256097998865,-73.89690184411866,meter,24/7,480,4,motorcycle,0
CURB_SEG_01381,Street_81,left,40.56593127005139,-73.97542456861352,meter,8am-6pm,30,0,truck,0
CURB_SEG_01382,Street_82,left,40.60694711834757,-74.03382735453157,loading_zone,8am-6pm,30,3,commercial,1
CURB_SEG_01383,Street_83,right,40.740905395016746,-73.88084005568551,meter,none,60,5,passenger,0
CURB_SEG_01384,Street_84,left,40.77067755262927,-74.08290224035133,parking,weekdays,480,2,handicapped,0
CURB_SEG_01385,Street_85,left,40.6461637712408,-73.87339629404914,loading_zone,8am-6pm,60,1,passenger,0
CURB_SEG_01386,Street_86,right,40.633671510264435,-74.05706218142944,commercial,9am-9pm,480,6,handicapped,0
CURB_SEG_01387,Street_87,left,40.67207362543608,-74.02262488388115,handicapped,24/7,240,2,passenger,0
CURB_SEG_01388,Street_88,left,40.60497077447945,-73.96305948762543,parking,weekdays,30,1,truck,0
CURB_SEG_01389,Street_89,right,40.699504031412275,-73.97108491339222,no_parking,24/7,60,5,handicapped,0
CURB_SEG_01390,Street_90,right,40.76178064304874,-73.92467138650449,meter,weekdays,9999,6,passenger,0
CURB_SEG_01391,Street_91,right,40.798594122398484,-74.1306455819192,commercial,weekends,240,5,handicapped,0
CURB_SEG_01392,Street_92,right,40.56962328470231,-74.06916153052578,residential,8am-6pm,9999,4,truck,0
CURB_SEG_01393,Street_93,right,40.62978749701636,-74.15265328203306,meter,8am-6pm,480,3,commercial,0
CURB_SEG_01394,Street_94,right,40.59647441007182,-74.05513655914064,loading_zone,weekends,30,4,commercial,0
CURB_SEG_01395,Street_95,left,40.631838546807444,-74.11113383938542,time_limited,none,60,1,commercial,0
CURB_SEG_01396,Street_96,left,40.77857781150124,-74.1039501139519,no_parking,8am-6pm,120,5,all,0
CURB_SEG_01397,Street_97,right,40.78152258070196,-74.0400667077522,no_parking,9am-9pm,60,2,handicapped,0
CURB_SEG_01398,Street_98,right,40.707462456048106,-74.15138405810994,residential,none,9999,6,motorcycle,0
CURB_SEG_01399,Street_99,left,40.79696804085552,-73.9051715803237,meter,24/7,9999,0,truck,0
CURB_SEG_01400,Street_0,left,40.66817267425507,-74.12745835035852,parking,24/7,9999,1,motorcycle,1
CURB_SEG_01401,Street_1,right,40.8013730988508,-73.99964961314465,parking,weekdays,480,5,all,0
CURB_SEG_01402,Street_2,right,40.66045863462704,-73.86272774225021,handicapped,8am-6pm,60,6,commercial,0
CURB_SEG_01403,Street_3,left,40.64898297303436,-73.99324059316598,meter,24/7,30,4,truck,0
CURB_SEG_01404,Street_4,left,40.83372392544165,-73.91301763594969,parking,weekends,480,6,passenger,0
CURB_SEG_01405,Street_5,right,40.71568365588073,-74.05114233283595,commercial,9am-9pm,480,3,truck,1
CURB_SEG_01406,Street_6,left,40.83829986764163,-74.0672082133722,loading_zone,8am-6pm,9999,0,all,0
CURB_SEG_01407,Street_7,left,40.76334932600969,-73.97571881054344,handicapped,weekends,120,4,passenger,0
CURB_SEG_01408,Street_8,left,40.63436764895616,-73.91114850314719,commercial,weekends,240,3,passenger,0
CURB_SEG_01409,Street_9,left,40.61318078566827,-74.11703961810929,no_parking,8am-6pm,60,5,commercial,0
CURB_SEG_01410,Street_10,left,40.57936836342593,-73.93187841169248,parking,9am-9pm,60,2,commercial,0
CURB_SEG_01411,Street_11,left,40.65723619397573,-73.86159387623643,residential,8am-6pm,120,3,passenger,0
CURB_SEG_01412,Street_12,right,40.701745035562766,-74.09091449084764,no_parking,none,480,0,commercial,0
CURB_SEG_01413,Street_13,left,40.590171101941394,-73.90619551587545,handicapped,9am-9pm,9999,1,handicapped,0
CURB_SEG_01414,Street_14,left,40.67409465088573,-73.99590662455131,commercial,weekends,60,5,motorcycle,1
CURB_SEG_01415,Street_15,left,40.83301965720749,-73.94628966236455,no_parking,none,120,0,handicapped,0
CURB_SEG_01416,Street_16,left,40.716922068172934,-74.09716348339381,meter,24/7,240,3,handicapped,0
CURB_SEG_01417,Street_17,right,40.61911040443924,-74.09098848615751,parking,9am-9pm,480,4,commercial,0
CURB_SEG_01418,Street_18,right,40.81623612184922,-74.05556806371055,meter,weekdays,30,1,passenger,0
CURB_SEG_01419,Street_19,left,40.683083661133885,-73.99395215441042,no_parking,9am-9pm,120,2,motorcycle,0
CURB_SEG_01420,Street_20,left,40.778511227102705,-73.93991364091825,no_parking,8am-6pm,9999,2,all,0
CURB_SEG_01421,Street_21,left,40.836291468795686,-73.9399983624465,meter,8am-6pm,9999,4,handicapped,0
CURB_SEG_01422,Street_22,right,40.69179633985941,-73.99463694130428,parking,9am-9pm,30,2,passenger,0
CURB_SEG_01423,Street_23,left,40.71982416811944,-74.00344583911202,loading_zone,9am-9pm,9999,6,commercial,0
CURB_SEG_01424,Street_24,right,40.60758795937306,-74.05195342475976,handicapped,9am-9pm,240,4,motorcycle,0
CURB_SEG_01425,Street_25,left,40.81246381772472,-73.95488022817335,handicapped,none,240,3,handicapped,0
CURB_SEG_01426,Street_26,right,40.80573735076054,-74.09661893642975,residential,24/7,120,4,passenger,0
CURB_SEG_01427,Street_27,right,40.578755975177614,-73.99320701965087,time_limited,none,60,5,all,0
CURB_SEG_01428,Street_28,left,40.851229310746746,-74.05540044370153,no_parking,8am-6pm,120,4,truck,0
CURB_SEG_01429,Street_29,left,40.72331205909031,-73.9196699678685,handicapped,24/7,9999,6,all,0
CURB_SEG_01430,Street_30,left,40.800236005843395,-73.92323148305685,no_parking,8am-6pm,9999,2,handicapped,0
CURB_SEG_01431,Street_31,right,40.78117790602799,-74.05658796945791,commercial,9am-9pm,60,4,passenger,0
CURB_SEG_01432,Street_32,left,40.621337819017725,-74.1298785613704,meter,none,60,0,handicapped,0
CURB_SEG_01433,Street_33,left,40.781139145237816,-74.04667377038916,loading_zone,9am-9pm,30,6,passenger,0
CURB_SEG_01434,Street_34,right,40.602552544987745,-73.92270703014067,parking,weekends,60,2,commercial,0
CURB_SEG_01435,Street_35,left,40.57172969957499,-74.14981656453169,meter,weekends,60,3,all,0
